docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11510,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1121,abs_step_limit,7,0.0013250224768299405,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22865,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,88,1827,token_limit,0,0.000709670262591151,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15731,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,1891,agent,58,0.8354835432479661,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15563,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,92,5173,token_limit,29,0.020332352674823966,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,1969,max_step_limit,394,0.817574471748733,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16527,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1806,abs_step_limit,6,0.7772998714925403,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24562,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,24,426,agent,105,0.9149009538328171,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,97,1387,token_limit,12,0.7981867705385762,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,13,617,agent,51,0.8670357563664174,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15732,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2520,abs_step_limit,125,0.798186768138228,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15875,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,49,828,agent_max_step_limit,80,0.731058578630005,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16595,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,28,3770,agent,37,0.8519528019683105,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7440,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,906,abs_step_limit,12,0.00013982209022783522,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7571,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,834,agent,14,0.8670357546485407,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13398,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,33,3590,agent,63,0.05340332377362639,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13794,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,43,2027,agent_max_step_limit,20,0.8354835371034369,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14404,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,95,3971,token_limit,323,0.13296423332632276,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,25,555,agent,10,0.05340333187132989,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,42,4726,agent_max_step_limit,31,0.8933094124452288,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,69,3900,agent_max_step_limit,19,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9230,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,3769,abs_step_limit,44,0.798186768138228,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11999,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1494,abs_step_limit,30,0.001926734314986928,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-2905,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,91,1612,token_limit,364,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7393,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,77,0,token_limit,71,0.0004878572265511402,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,43,2847,agent_max_step_limit,17,0.8519528019683105,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14182,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,65,2028,token_limit,0,0.005911067652278348,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6599,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,38,4936,token_limit,263,0.6791787121629466,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13786,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,5315,max_step_limit,33,0.8354835391516132,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12973,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,57,3186,token_limit,31,0.010986944644466406,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13516,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,829,abs_step_limit,43,0.0019267345213943657,False
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1164,abs_step_limit,248,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7521,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,43,864,agent_max_step_limit,125,0.8175744739711883,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16899,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,2877,token_limit,54,0.7981867801399694,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12155,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,98,4399,token_limit,6,0.817574478416099,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-8399,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,78,1330,token_limit,59,0.7549149923816048,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26208,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,63,1006,token_limit,810,0.005220125666959062,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2364,abs_step_limit,17,0.7310585903489891,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20676,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,39,0,token_limit,32,0.00033535002809919375,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,24,3855,agent,38,0.7772998560157663,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10673,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,3299,abs_step_limit,9,0.8354835391516133,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,0,token_limit,26,0.000487857050376809,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7462,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,44,1083,agent_max_step_limit,49,0.8670357718273068,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,57,0,token_limit,41,0.00017952800818209834,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,90,2374,token_limit,0,0.5621765008857982,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14170,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2160,abs_step_limit,0,0.0015011823855167188,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,33,4438,token_limit,31,0.01798621203475098,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9461,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,78,2705,token_limit,59,0.20181322706107543,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22871,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,4690,max_step_limit,77,0.2227001285074597,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13112,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,63,0,token_limit,63,0.000626334083746382,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1766,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,22,617,agent,79,0.020332352637722033,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,0,token_limit,24,0.0009110513991225204,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24627,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,964,max_step_limit,776,0.867035763237924,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,43,1925,agent_max_step_limit,6,0.2018132246607271,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16139,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,91,6695,token_limit,0,0.09534946554178127,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,28,2380,agent,91,0.9046505428129514,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,42,3139,agent_max_step_limit,68,0.8519527982093666,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,57,2917,agent_max_step_limit,26,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,55,1624,agent_max_step_limit,88,0.8670357563664174,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11179,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,46,3957,agent_max_step_limit,40,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,5934,abs_step_limit,123,0.2450850131323717,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9591,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,52,1296,token_limit,44,0.007577241828131578,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,799,token_limit,76,0.24508501864634827,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16661,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,5036,agent,36,0.8807970748488297,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,954,abs_step_limit,5,0.7057850402140659,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,442,agent,91,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,43,0.00015843619725398262,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,99,3738,token_limit,61,0.07585817740967664,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,28,2283,agent,98,0.817574471748733,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,26,1059,agent,50,0.1480471923932738,True
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,7,0.00015843629216077563,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,14,4493,agent,10,0.9046505254608135,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,47,2985,token_limit,0,0.020332351227848662,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,3767,abs_step_limit,56,0.7981867825403177,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,16,555,agent,22,0.8670357666736772,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,58,2145,token_limit,76,0.16451646699291614,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,906,abs_step_limit,34,0.0003799845703022518,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,2423,token_limit,11,0.015906393111335862,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,78,4219,token_limit,45,0.004070137861240669,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11445,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,4404,agent,8,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,47,1634,agent_max_step_limit,11,0.8670357735451834,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26113,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,66,2408,token_limit,812,0.7549149868676284,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2579,abs_step_limit,10,0.7981867825403177,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,61,6169,agent_max_step_limit,56,0.033085977673642936,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,6533,token_limit,115,0.5621765008857982,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,58,2208,token_limit,23,0.7772998663336158,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2777,abs_step_limit,41,0.43782349911420193,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,3596,agent,43,0.9046505402422645,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16485,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,2181,agent_max_step_limit,9,0.8519528000888387,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,23,1727,agent,9,0.8519528000888387,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,66,1361,token_limit,111,0.7772998663336157,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17318,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,32,914,agent,10,0.8175744828610095,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,60,2034,token_limit,25,0.042087727615238615,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4356,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,844,max_step_limit,604,0.8354835391516133,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,34,626,agent,192,0.8670357683915538,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24661,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,3658,max_step_limit,27,0.8354835432479661,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,20,4370,agent,170,0.5926665999540698,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,3025,agent,20,0.914900952092573,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1564,abs_step_limit,767,0.7310585669110202,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4847,abs_step_limit,0,0.0066928497602857275,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4124,abs_step_limit,0,0.08509904210661365,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16792,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,88,0,token_limit,54,0.00043055708418042097,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2481,abs_step_limit,56,0.7310585669110203,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12754,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2812,abs_step_limit,104,0.7981867801399695,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26323,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,585,agent,188,0.9046505338155469,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4966,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,34,1021,agent,21,0.7981867777396212,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,1057,token_limit,67,0.0031726831200907103,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20590,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,38,1229,agent,21,0.6224593312018545,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13033,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,26,0.0006263340136826358,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,56,3319,agent_max_step_limit,25,0.2689414213699951,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14376,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,1955,agent,6,0.8807970904940926,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,79,0,token_limit,15,0.0004878570523920137,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,65,3019,token_limit,135,0.16451647108926923,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2477,abs_step_limit,43,0.817574471748733,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,2764,agent_max_step_limit,141,0.8807970889295664,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18189,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,2725,agent,41,0.8670357598021707,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2149,abs_step_limit,0,0.7549149868676283,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,33,1272,agent,15,0.7549149758396752,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14725,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,87,4929,token_limit,64,0.03732688587163585,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,68,2598,token_limit,213,0.00591106970175604,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10081,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,3338,max_step_limit,63,0.9046505261034854,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,208,0.00023050663172924553,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2138,abs_step_limit,0,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14309,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,477,token_limit,141,0.8175744828610095,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24570,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,2356,agent,267,0.8670357563664174,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10435,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4267,abs_step_limit,74,0.2689414155105029,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9658,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,96,942,token_limit,24,0.0019267350125635628,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25287,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2501,abs_step_limit,786,0.7981867705385762,True
