docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct,regression_pass_count
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,5934,abs_step_limit,123,0.3486451285660856,False,123
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9591,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,52,1296,token_limit,44,0.0373268877457186,False,44
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,799,token_limit,76,0.1645164588002102,True,77
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16661,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,5036,agent,36,0.8807970889295663,True,36
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,954,abs_step_limit,5,0.679178699175393,True,6
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,442,agent,91,0.7772998560157665,False,93
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,43,1.012998855949258e-05,False,46
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,99,3738,token_limit,61,0.1192029235866439,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,28,2283,agent,98,0.7549149758396752,True,98
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,26,1059,agent,50,0.8354835411997898,True,51
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,7,1.4738976696371488e-05,False,7
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,14,4493,agent,10,0.880797068590724,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,47,2985,token_limit,0,0.0109869408494794,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,3767,abs_step_limit,56,0.8354835309589074,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,16,555,agent,22,0.8175744850834648,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,58,2145,token_limit,76,0.1824255260288116,False,78
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,906,abs_step_limit,34,0.0011695101803339,False,34
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,2423,token_limit,11,0.03308597588599,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,78,4219,token_limit,45,0.0059110675373543,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11445,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,4404,agent,8,0.8519528038477824,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,47,1634,agent_max_step_limit,11,0.8670357649558006,True,12
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26113,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,66,2408,token_limit,812,0.7310585727705127,True,812
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2579,abs_step_limit,10,0.7772998560157665,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,61,6169,agent_max_step_limit,56,0.3486451353339457,False,56
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,6533,token_limit,115,0.7057850278370112,False,115
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,58,2208,token_limit,23,0.7772998663336158,True,23
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2777,abs_step_limit,41,0.5,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,3596,agent,43,0.8354835350552604,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16485,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,2181,agent_max_step_limit,9,0.7981867801399694,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,23,1727,agent,9,0.8670357580842941,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,66,1361,token_limit,111,0.8670357615200474,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17318,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,32,914,agent,10,0.8175744717487329,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,60,2034,token_limit,25,0.4378234991142019,True,25
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4356,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,844,max_step_limit,604,0.8670357683915538,True,580
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,34,626,agent,192,0.8670357563664174,False,192
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24661,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,3658,max_step_limit,27,0.7981867705385762,True,27
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,20,4370,agent,170,0.7549149868676283,True,172
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,3025,agent,20,0.8933093961129794,True,20
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1564,abs_step_limit,767,0.5621765008857981,True,767
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4847,abs_step_limit,0,0.004609573110934,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17087,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4124,abs_step_limit,0,0.2942149783515163,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16792,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,88,0,token_limit,54,6.605215242684585e-05,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2481,abs_step_limit,56,0.7310585786300049,False,57
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12754,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2812,abs_step_limit,104,0.7549149813536518,False,104
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26323,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,585,agent,188,0.9149009561531424,True,188
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4966,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,34,1021,agent,21,0.880797076413356,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,1057,token_limit,67,0.0052201265930996,False,67
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20590,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,38,1229,agent,21,0.7772998663336157,True,21
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13033,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,26,8.481106125749372e-05,False,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,56,3319,agent_max_step_limit,25,0.6224593312018546,False,25
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14376,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,1955,agent,6,0.8175744739711883,False,9
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,79,0,token_limit,15,5.1442238043702974e-05,False,16
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,65,3019,token_limit,135,0.3486451353339457,False,135
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2477,abs_step_limit,43,0.8354835330070839,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,2764,agent_max_step_limit,141,0.8670357632379241,True,142
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18189,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,27,2725,agent,41,0.8670357477770336,True,42
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2149,abs_step_limit,0,0.7549149978955811,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,33,1272,agent,15,0.7549149813536518,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14725,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,87,4929,token_limit,64,0.1480471980316894,False,64
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,68,2598,token_limit,213,0.0124316526711831,False,213
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10081,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,3338,max_step_limit,63,0.867035763237924,True,62
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,0,abs_step_limit,208,5.1442195197777694e-05,False,210
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2138,abs_step_limit,0,0.6791787056691698,True,1
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14309,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,477,token_limit,141,0.8807970701552505,True,141
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24570,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,29,2356,agent,267,0.6513548646660543,True,263
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10435,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4267,abs_step_limit,74,0.1480471980316894,False,74
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9658,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,96,942,token_limit,24,0.0011695104535372,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25287,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2501,abs_step_limit,786,0.8670357666736772,True,786
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14580,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,59,1368,agent_max_step_limit,49,0.8519527963298946,True,49
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20488,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,2855,token_limit,111,0.0059110680873476,False,110
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13328,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,18,1306,agent,9,0.8519528038477825,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15741,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,53,516,token_limit,104,0.0015011823361337,False,104
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7748,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,49,0,token_limit,12,1.473898899742027e-05,False,14
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14248,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,48,1635,token_limit,431,0.0109869442801476,False,432
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11119,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,12,485,agent,7,0.8933094046341532,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13406,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2691,abs_step_limit,30,0.0420877310696112,False,31
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5809,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,32,5493,agent,3,0.7310585669110202,True,4
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13028,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,40,0,token_limit,276,0.0001233945889741,False,277
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14369,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,23,1115,agent,730,0.8175744673038222,False,729
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15599,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,69,3160,token_limit,76,0.0028009274633113,False,76
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20826,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,64,1236,token_limit,673,0.3775406687981454,False,673
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14434,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,21,2047,agent,0,0.8354835391516132,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15851,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2838,abs_step_limit,8,0.0179862087448154,True,8
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,75,1300,token_limit,118,0.7310585903489891,False,118
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9320,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,12,1765,agent,9,0.8670357546485407,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,5,0,token_limit,174,0.0001233946331106,False,174
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6461,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,26,1392,agent,247,0.798186784940666,True,248
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15280,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,62,0,token_limit,85,0.0002611903667911,False,85
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13023,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,26,1591,agent,9,0.7310585786300048,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14096,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,32,2047,token_limit,426,0.0031726825685614,False,426
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7324,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,0,max_step_limit,58,0.0002959570976861,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13807,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,41,807,token_limit,38,0.880797071719777,False,40
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5787,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,56,0,token_limit,123,5.14421951322801e-05,False,123
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4970,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,47,2473,agent_max_step_limit,4,0.2018132174596823,False,4
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6197,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,4249,abs_step_limit,145,0.0004305570251103,False,146
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13810,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,45,2922,agent_max_step_limit,30,0.8175744761936437,True,32
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16100,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,94,4569,token_limit,57,0.0179862100936889,False,57
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4687,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,43,1852,agent_max_step_limit,1717,0.6791786926816161,True,1717
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7590,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,80,2287,token_limit,24,0.6791787121629466,False,25
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9698,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2009,abs_step_limit,45,0.0002034269474701,False,46
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14531,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,69,4924,token_limit,80,0.5,False,81
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,60,2300,agent_max_step_limit,66,0.798186787341014,True,67
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14539,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,22,1041,agent,46,0.8519528094861981,True,48
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13878,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,46,4526,agent_max_step_limit,19,0.5926665999540698,False,20
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8120,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1515,abs_step_limit,44,0.3775406687981454,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18211,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,75,4285,token_limit,0,0.0179862088435135,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16136,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,42,1858,agent_max_step_limit,7,0.7549149868676283,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12489,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,96,3374,token_limit,0,0.0021827164838843,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11951,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2974,abs_step_limit,21,0.7981867777396212,False,21
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11433,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1841,abs_step_limit,141,0.3775406687981454,False,141
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23824,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,38,1757,agent,2,0.8670357460591569,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-9288,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,37,1971,agent,123,0.8807970889295663,True,124
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25332,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,529,abs_step_limit,180,0.8670357615200474,False,180
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14999,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2676,abs_step_limit,113,0.3775406687981454,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,555,abs_step_limit,67,0.0021827162688764,False,68
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13779,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1326,abs_step_limit,18,0.8807970764133561,True,18
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7982,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1714,abs_step_limit,78,0.8807970748488297,True,78
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7606,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,55,2713,token_limit,0,0.0031726831451267,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11749,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,96,4100,token_limit,34,0.7981867825403176,True,5
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13142,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,19,3680,agent,54,0.8933094152856196,True,54
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12708,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,92,4584,token_limit,101,0.8807970764133561,True,101
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8872,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,1630,abs_step_limit,0,0.0002611903064802,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8459,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,94,1983,token_limit,17,0.5,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23476,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,2707,abs_step_limit,104,0.8670357735451834,False,104
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11066,1.0,r2egym-qwen3-rl-100-steps-1-attempt-4,100,3751,abs_step_limit,3,0.8670357494949105,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12325,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,60,0,token_limit,201,0.0001584362158038,False,201
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21596,0.0,r2egym-qwen3-rl-100-steps-1-attempt-4,22,1741,agent,46,0.8519527963298947,False,46
